loan_id,customer_id,product_code,branch_id,origination_date,current_balance,interest_rate,status,days_past_due,last_payment_date,next_payment_date,monthly_payment
LN-0001292,CUST-000738,MTG-FIX,BR-004,2023-07-10,370542.59,5.6875,Delinquent-30,30,2025-07-12,2025-09-19,2418.16
LN-0001293,CUST-003767,HELOC,BR-001,2020-01-14,54663.82,7.8824,Delinquent-90,107,2025-07-20,2025-09-16,1244.38
LN-0001294,CUST-000189,AUTO,BR-008,2019-12-03,6839.69,8.5331,Restructured,1,2025-07-24,2025-09-16,2312.4
LN-0001295,CUST-002123,MTG-FIX,BR-005,2023-12-31,150939.47,4.6922,Delinquent-60,62,2025-08-06,2025-09-15,887.93
LN-0001296,CUST-002276,PL-UNSEC,BR-001,2021-02-13,2259.34,13.732,Restructured,24,2025-07-21,2025-09-17,2285.19
LN-0001297,CUST-001131,HELOC,BR-021,2022-03-06,122218.76,7.7601,Active,0,2025-08-06,2025-09-18,2000.12
LN-0001298,CUST-002368,PL-SEC,BR-013,2020-01-11,3158.52,7.761,Active,0,2025-08-03,2025-09-16,3178.95
LN-0001299,CUST-001821,MTG-FIX,BR-001,2021-12-09,466167.46,6.3097,Active,0,2025-08-01,2025-09-17,3323.83
LN-0001300,CUST-002682,MTG-FIX,BR-001,2025-04-12,690251.16,5.6033,Restructured,30,2025-07-18,2025-09-16,4308.04
LN-0001301,CUST-001175,MTG-VAR,BR-001,2019-09-07,246944.05,5.3458,Default,193,2025-08-01,2025-09-17,1726.9
LN-0001302,CUST-003066,MTG-FIX,BR-024,2020-06-04,381988.5,6.4804,Active,0,2025-08-04,2025-09-18,2861.24
LN-0001303,CUST-002457,HELOC,BR-001,2021-11-25,71480.43,7.8135,Delinquent-60,80,2025-08-12,2025-09-18,1207.69
LN-0001304,CUST-003358,MTG-FIX,BR-011,2021-04-19,649579.48,5.1183,Active,0,2025-08-12,2025-09-19,4259.16
LN-0001305,CUST-003279,PL-UNSEC,BR-005,2021-01-20,1428.76,14.9146,Active,0,2025-07-23,2025-09-20,1446.52
LN-0001306,CUST-001308,MTG-VAR,BR-007,2023-08-02,571579.45,5.884,Delinquent-90,169,2025-07-25,2025-09-17,3789.96
LN-0001307,CUST-002520,MTG-VAR,BR-024,2024-09-21,284377.42,6.1313,Active,0,2025-07-17,2025-09-18,1885.23
LN-0001308,CUST-001410,HELOC,BR-022,2020-03-28,29184.46,6.8407,Active,0,2025-07-30,2025-09-16,629.43
LN-0001309,CUST-003798,PL-SEC,BR-022,2020-05-21,905.77,10.1079,Active,0,2025-07-11,2025-09-18,913.73
LN-0001310,CUST-000191,HELOC,BR-009,2022-03-23,106985.56,8.16,Active,0,2025-07-29,2025-09-19,1754.9
LN-0001311,CUST-001528,LOC,BR-001,2019-06-29,1351.63,8.305,Delinquent-60,66,2025-08-12,2025-09-18,1360.98
LN-0001312,CUST-001660,MTG-FIX,BR-023,2024-12-02,345425.35,6.1476,Delinquent-30,34,2025-08-07,2025-09-16,2286.48
LN-0001313,CUST-004067,MTG-FIX,BR-015,2019-07-22,100543.33,6.1152,Active,0,2025-07-13,2025-09-17,750.2
LN-0001314,CUST-002117,PL-UNSEC,BR-021,2023-05-09,13471.24,9.5113,Delinquent-30,41,2025-08-14,2025-09-19,731.02
LN-0001315,CUST-000186,MTG-VAR,BR-006,2023-02-02,505776.28,6.2574,Active,0,2025-07-20,2025-09-17,3501.69
LN-0001316,CUST-003404,AUTO,BR-001,2019-01-15,3942.88,8.2279,Active,0,2025-08-06,2025-09-19,3969.91
LN-0001317,CUST-004018,AUTO,BR-007,2020-09-25,2961.25,6.2098,Active,0,2025-07-12,2025-09-17,255.15
LN-0001318,CUST-003002,HELOC,BR-017,2025-04-11,182084.02,8.2492,Delinquent-90,160,2025-07-23,2025-09-19,2689.85
LN-0001319,CUST-003150,MTG-FIX,BR-012,2021-03-06,552433.65,4.5696,Delinquent-90,105,2025-07-19,2025-09-18,3523.87
LN-0001320,CUST-002988,PL-UNSEC,BR-011,2023-12-18,13037.4,10.8173,Active,0,2025-08-01,2025-09-20,528.94
LN-0001321,CUST-002114,MTG-FIX,BR-007,2020-08-17,306322.77,4.5088,Active,0,2025-07-16,2025-09-20,1944.41
LN-0001322,CUST-000878,PL-SEC,BR-003,2025-06-25,9759.1,9.7091,Delinquent-90,93,2025-08-04,2025-09-20,211.48
LN-0001323,CUST-003312,PL-UNSEC,BR-022,2023-02-17,11360.13,10.9509,Active,0,2025-07-11,2025-09-20,687.24
LN-0001324,CUST-001274,LOC,BR-019,2020-01-07,933.55,9.1293,Active,0,2025-07-31,2025-09-18,940.65
LN-0001325,CUST-004037,PL-UNSEC,BR-004,2025-03-10,11904.21,13.339,Active,0,2025-08-01,2025-09-15,349.76
LN-0001326,CUST-003141,MTG-FIX,BR-010,2020-02-08,242817.9,5.0192,Active,0,2025-08-10,2025-09-15,1633.17
LN-0001327,CUST-001668,PL-UNSEC,BR-017,2022-02-21,1479.04,11.5067,Restructured,0,2025-07-14,2025-09-19,254.85
LN-0001328,CUST-001870,HELOC,BR-006,2024-05-22,133476.2,7.603,Delinquent-30,51,2025-07-18,2025-09-15,1744.46
LN-0001329,CUST-003232,LOC,BR-015,2022-08-21,13113.11,10.8586,Active,0,2025-08-06,2025-09-17,610.31
LN-0001330,CUST-001692,MTG-FIX,BR-024,2023-09-03,345223.67,4.7722,Active,0,2025-08-11,2025-09-20,2062.63
LN-0001331,CUST-000248,AUTO,BR-017,2023-01-06,25952.12,6.2626,Active,0,2025-07-11,2025-09-17,720.56
LN-0001332,CUST-001187,STUDENT,BR-019,2022-10-02,30428.13,6.721,Active,0,2025-08-13,2025-09-20,450.91
LN-0001333,CUST-003881,HELOC,BR-023,2024-01-15,101666.19,6.6434,Active,0,2025-08-08,2025-09-19,1316.82
LN-0001334,CUST-001067,MTG-VAR,BR-007,2019-04-24,163791.36,6.5625,Active,0,2025-07-12,2025-09-20,1272.99
LN-0001335,CUST-004029,MTG-FIX,BR-006,2024-05-28,166284.61,6.0232,Active,0,2025-08-04,2025-09-18,1098.27
LN-0001336,CUST-003481,MTG-FIX,BR-019,2020-04-12,219833.84,6.1743,Active,0,2025-07-15,2025-09-19,1614.43
LN-0001337,CUST-002201,LOC,BR-003,2023-08-20,25851.05,12.4197,Active,0,2025-07-17,2025-09-16,985.34
LN-0001338,CUST-000270,MTG-FIX,BR-007,2019-03-21,476393.95,6.1124,Active,0,2025-08-08,2025-09-16,3588.07
LN-0001339,CUST-001980,MTG-FIX,BR-008,2022-02-19,269536.98,4.9478,Active,0,2025-07-28,2025-09-15,1717.67
LN-0001340,CUST-001794,STUDENT,BR-015,2021-12-01,0,7.0834,Closed,0,2025-08-01,2025-09-19,0
LN-0001341,CUST-003517,PL-SEC,BR-014,2019-12-23,1237.93,9.863,Active,0,2025-07-22,2025-09-15,1248.1
LN-0001342,CUST-003061,PL-SEC,BR-024,2024-02-02,27125.46,9.7648,Delinquent-60,78,2025-08-05,2025-09-19,780.75
LN-0001343,CUST-000847,MTG-FIX,BR-002,2023-09-11,574166.91,6.4874,Delinquent-60,87,2025-08-05,2025-09-19,4009.38
LN-0001344,CUST-001286,MTG-FIX,BR-008,2022-05-10,531913.11,4.9764,Delinquent-30,38,2025-07-27,2025-09-17,3347.06
LN-0001345,CUST-002766,MTG-FIX,BR-023,2019-06-16,152346.14,5.2485,Active,0,2025-08-04,2025-09-17,1065.4
LN-0001346,CUST-002413,PL-SEC,BR-006,2025-03-20,37841.44,8.4242,Active,0,2025-07-29,2025-09-15,831.76
LN-0001347,CUST-000472,AUTO,BR-011,2025-04-30,54012.93,7.3843,Active,0,2025-08-08,2025-09-19,974.46
LN-0001348,CUST-002532,PL-UNSEC,BR-006,2020-07-02,3000.74,9.2664,Active,0,2025-07-12,2025-09-17,3023.91
LN-0001349,CUST-000623,MTG-FIX,BR-016,2022-01-03,481310.0,5.6327,Delinquent-30,40,2025-08-08,2025-09-19,3234.62
LN-0001350,CUST-001163,MTG-VAR,BR-020,2022-01-27,334800.47,5.3023,Active,0,2025-07-24,2025-09-17,2182.06
LN-0001351,CUST-000868,HELOC,BR-023,2025-05-28,187820.89,7.6496,Active,0,2025-07-17,2025-09-19,2282.57
LN-0001352,CUST-003618,MTG-FIX,BR-019,2021-05-09,481366.77,4.7791,Active,0,2025-07-26,2025-09-18,3058.38
LN-0001353,CUST-002633,HELOC,BR-006,2023-03-14,141465.62,6.6283,Restructured,22,2025-08-14,2025-09-20,1999.03
LN-0001354,CUST-003523,PL-SEC,BR-012,2024-07-10,4883.17,9.4635,Active,0,2025-07-21,2025-09-20,124.74
LN-0001355,CUST-002944,LOC,BR-024,2025-02-01,27902.52,12.3002,Active,0,2025-08-13,2025-09-19,684.98
LN-0001356,CUST-001379,AUTO,BR-007,2024-05-11,12478.69,8.2599,Active,0,2025-08-07,2025-09-15,265.42
LN-0001357,CUST-003324,LOC,BR-010,2023-05-24,6012.09,8.2951,Active,0,2025-07-27,2025-09-20,204.38
LN-0001358,CUST-001434,HELOC,BR-001,2021-01-08,111335.2,6.2266,Delinquent-30,55,2025-08-08,2025-09-17,2048.89
LN-0001359,CUST-002960,AUTO,BR-006,2023-12-22,7631.67,6.9347,Delinquent-60,86,2025-07-23,2025-09-18,170.34
LN-0001360,CUST-001456,MTG-FIX,BR-010,2021-08-06,443479.01,4.5998,Active,0,2025-07-23,2025-09-20,2754.19
LN-0001361,CUST-002625,PL-UNSEC,BR-013,2019-01-24,2129.6,11.2292,Active,0,2025-07-23,2025-09-19,2149.53
LN-0001362,CUST-002668,MTG-FIX,BR-006,2024-04-25,686816.85,6.2406,Delinquent-60,82,2025-07-14,2025-09-18,4633.94
LN-0001363,CUST-002122,MTG-FIX,BR-003,2020-08-23,496722.39,5.8466,Active,0,2025-07-31,2025-09-17,3522.62
LN-0001364,CUST-003850,STUDENT,BR-012,2023-05-13,16820.93,7.1497,Active,0,2025-07-17,2025-09-16,238.03
LN-0001365,CUST-002787,HELOC,BR-018,2021-05-03,120320.99,7.511,Active,0,2025-07-17,2025-09-17,2178.06
LN-0001366,CUST-002190,HELOC,BR-016,2025-05-01,65860.13,6.7494,Active,0,2025-08-11,2025-09-20,774.51
LN-0001367,CUST-003029,MTG-FIX,BR-025,2021-03-15,332520.15,5.2774,Active,0,2025-08-11,2025-09-18,2214.93
LN-0001368,CUST-002763,MTG-FIX,BR-024,2020-12-09,191043.81,5.3677,Active,0,2025-07-14,2025-09-15,1290.98
LN-0001369,CUST-002146,STUDENT,BR-010,2022-08-08,33569.11,6.1119,Active,0,2025-08-01,2025-09-19,496.95
LN-0001370,CUST-003698,HELOC,BR-014,2021-06-28,82646.67,8.3905,Active,0,2025-08-06,2025-09-19,1497.12
LN-0001371,CUST-000714,MTG-VAR,BR-017,2023-05-08,518461.92,5.8083,Active,0,2025-07-16,2025-09-20,3432.53
LN-0001372,CUST-003723,PL-SEC,BR-010,2024-05-01,34600.78,7.8347,Active,0,2025-07-17,2025-09-20,907.28
LN-0001373,CUST-001731,STUDENT,BR-016,2022-10-14,34667.17,4.7976,Active,0,2025-08-11,2025-09-19,481.87
LN-0001374,CUST-000666,AUTO,BR-017,2020-05-07,4569.23,5.9747,Active,0,2025-08-07,2025-09-17,584.02
LN-0001375,CUST-001386,HELOC,BR-001,2022-09-11,126603.75,8.0208,Active,0,2025-08-13,2025-09-15,1974.59
LN-0001376,CUST-002150,PL-SEC,BR-023,2019-03-31,4143.45,10.184,Active,0,2025-08-08,2025-09-20,4178.61
LN-0001377,CUST-000122,PL-UNSEC,BR-019,2019-05-02,1571.0,9.8386,Delinquent-30,54,2025-07-30,2025-09-15,1583.88
LN-0001378,CUST-001672,AUTO,BR-003,2025-05-09,56609.98,8.7567,Active,0,2025-08-10,2025-09-19,1047.17
LN-0001379,CUST-001921,HELOC,BR-025,2022-06-15,125799.46,6.429,Active,0,2025-07-28,2025-09-17,1918.45
LN-0001380,CUST-002786,MTG-FIX,BR-001,2019-03-20,127297.29,5.2176,Active,0,2025-07-26,2025-09-20,895.15
LN-0001381,CUST-001202,MTG-VAR,BR-024,2022-01-17,0,6.8249,Closed,0,2025-07-21,2025-09-16,0
LN-0001382,CUST-000425,AUTO,BR-021,2023-05-02,0,8.8385,Closed,0,2025-08-13,2025-09-19,0
LN-0001383,CUST-000446,LOC,BR-021,2020-08-04,3957.17,10.7702,Delinquent-30,30,2025-07-14,2025-09-17,3992.69
LN-0001384,CUST-003397,MTG-VAR,BR-025,2025-01-18,118574.77,6.2812,Active,0,2025-07-26,2025-09-16,792.27
LN-0001385,CUST-003826,MTG-VAR,BR-003,2019-05-04,324355.79,5.0385,Delinquent-30,46,2025-08-07,2025-09-16,2243.04
LN-0001386,CUST-000138,HELOC,BR-004,2023-04-26,187762.03,6.4193,Active,0,2025-07-24,2025-09-15,2590.34
LN-0001387,CUST-002074,HELOC,BR-022,2023-09-22,56914.32,8.112,Restructured,12,2025-07-18,2025-09-20,806.01
LN-0001388,CUST-000153,PL-UNSEC,BR-005,2022-04-24,3753.11,14.5479,Active,0,2025-07-21,2025-09-16,495.09
LN-0001389,CUST-003678,STUDENT,BR-025,2021-12-26,23067.12,5.4177,Active,0,2025-07-28,2025-09-15,359.24
LN-0001390,CUST-003009,MTG-VAR,BR-001,2022-06-16,107773.41,5.7097,Delinquent-30,43,2025-08-12,2025-09-15,721.94
LN-0001391,CUST-002265,STUDENT,BR-005,2024-09-20,32490.2,4.416,Active,0,2025-08-08,2025-09-16,362.38
LN-0001392,CUST-003055,STUDENT,BR-016,2023-07-10,37655.24,6.1151,Active,0,2025-07-25,2025-09-20,505.16
LN-0001393,CUST-000091,STUDENT,BR-013,2019-07-26,20845.44,4.651,Active,0,2025-07-28,2025-09-15,495.63
LN-0001394,CUST-002032,MTG-FIX,BR-025,2020-12-25,182958.86,5.1895,Active,0,2025-08-07,2025-09-20,1218.06
LN-0001395,CUST-002024,AUTO,BR-006,2024-03-15,37493.45,7.0783,Active,0,2025-07-15,2025-09-16,800.24
LN-0001396,CUST-000241,MTG-FIX,BR-003,2021-10-08,134293.26,4.9003,Default,201,2025-07-21,2025-09-17,852.39
LN-0001397,CUST-002329,MTG-VAR,BR-010,2023-06-22,171213.73,6.2339,Active,0,2025-07-23,2025-09-20,1173.07
LN-0001398,CUST-003144,MTG-FIX,BR-024,2020-09-15,550984.33,6.1872,Active,0,2025-07-27,2025-09-20,4007.16
LN-0001399,CUST-001902,PL-UNSEC,BR-016,2022-09-11,0,13.1112,Closed,0,2025-07-21,2025-09-17,0
LN-0001400,CUST-003032,STUDENT,BR-005,2021-12-05,19400.51,6.1715,Active,0,2025-07-17,2025-09-18,312.42
LN-0001401,CUST-002379,LOC,BR-008,2019-01-12,2191.41,9.5425,Active,0,2025-07-16,2025-09-19,2208.84
LN-0001402,CUST-000425,PL-UNSEC,BR-016,2022-07-26,-28904.02,8.9715,Active,0,2025-08-14,2025-09-18,170.06
LN-0001403,CUST-000582,MTG-FIX,BR-016,2019-09-12,188680.9,4.6723,Restructured,22,2025-08-02,2025-09-19,1250.03
LN-0001404,CUST-000211,MTG-FIX,BR-018,2022-04-18,612553.76,5.121,Delinquent-30,39,2025-07-25,2025-09-20,3912.68
LN-0001405,CUST-002927,HELOC,BR-023,2019-01-22,64834.42,7.1761,Restructured,25,2025-07-24,2025-09-19,1827.26
LN-0001406,CUST-002821,MTG-FIX,BR-024,2019-11-18,229789.77,5.2671,Active,0,2025-07-14,2025-09-15,1588.85
LN-0001407,CUST-000385,MTG-FIX,BR-016,2024-01-25,257134.59,5.9366,Default,334,2025-07-29,2025-09-17,1695.87
LN-0001408,CUST-001226,MTG-FIX,BR-018,2019-02-21,403599.79,5.1379,Default,243,2025-07-26,2025-09-15,2828.16
LN-0001409,CUST-003644,MTG-FIX,BR-013,2019-06-13,202409.59,5.2435,Delinquent-30,47,2025-07-21,2025-09-19,1414.96
LN-0001410,CUST-000455,MTG-VAR,BR-015,2023-04-15,236152.02,5.8747,Restructured,23,2025-07-13,2025-09-16,1575.52
LN-0001411,CUST-000337,MTG-VAR,BR-023,2019-08-07,397923.47,6.6809,Active,0,2025-08-01,2025-09-19,3092.28
LN-0001412,CUST-000789,AUTO,BR-009,2022-03-01,24026.42,5.776,Active,0,2025-07-23,2025-09-17,862.02
LN-0001413,CUST-001302,AUTO,BR-011,2021-09-14,7064.11,5.9176,Delinquent-60,61,2025-07-15,2025-09-17,312.82
LN-0001414,CUST-001128,MTG-FIX,BR-015,2022-01-21,286103.2,5.057,Active,0,2025-08-05,2025-09-19,1824.96
LN-0001415,CUST-003338,PL-UNSEC,BR-011,2025-06-02,11172.22,10.0852,Delinquent-60,85,2025-07-17,2025-09-15,299.2
LN-0001416,CUST-003674,PL-SEC,BR-013,2019-02-25,1118.13,8.9218,Active,0,2025-08-02,2025-09-19,1126.44
LN-0001417,CUST-000719,AUTO,BR-001,2021-08-26,3816.88,6.8853,Active,0,2025-08-05,2025-09-20,170.69
LN-0001418,CUST-001109,AUTO,BR-009,2019-06-29,4179.76,8.9595,Active,0,2025-07-28,2025-09-15,4210.97
LN-0001419,CUST-000342,MTG-VAR,BR-023,2023-02-28,365792.19,6.3922,Active,0,2025-07-15,2025-09-16,2557.95
LN-0001420,CUST-002342,AUTO,BR-010,2024-07-12,51492.59,7.6966,Active,0,2025-08-14,2025-09-17,1053.96
LN-0001421,CUST-002319,LOC,BR-013,2025-04-17,8945.19,10.2401,Active,0,2025-07-24,2025-09-18,201.6
LN-0001422,CUST-003441,MTG-FIX,BR-018,2020-05-20,319386.36,5.4901,Active,0,2025-07-31,2025-09-19,2215.74
LN-0001423,CUST-000582,HELOC,BR-022,2020-09-23,108425.76,8.2545,Delinquent-90,135,2025-07-26,2025-09-18,2211.71
LN-0001424,CUST-001469,MTG-FIX,BR-003,2020-01-05,278765.08,6.1179,Active,0,2025-07-14,2025-09-20,2051.83
LN-0001425,CUST-003831,MTG-FIX,BR-024,2019-08-20,448989.9,6.4373,Restructured,0,2025-07-11,2025-09-19,3425.49
LN-0001426,CUST-002705,HELOC,BR-004,2024-11-19,172706.38,7.3288,Delinquent-30,53,2025-07-26,2025-09-20,2147.01
LN-0001427,CUST-001522,AUTO,BR-023,2021-12-16,17580.89,7.4585,Active,0,2025-07-22,2025-09-15,709.32
LN-0001428,CUST-001778,HELOC,BR-005,2021-09-27,136185.26,8.0143,Active,0,2025-08-08,2025-09-16,2363.22
LN-0001429,CUST-002640,PL-SEC,BR-006,2020-06-29,1346.65,11.9915,Delinquent-30,38,2025-07-27,2025-09-19,1360.11
LN-0001430,CUST-002771,PL-UNSEC,BR-005,2021-02-04,1087.8,11.3554,Active,0,2025-08-13,2025-09-16,1098.09
LN-0001431,CUST-002433,MTG-FIX,BR-003,2019-01-01,95171.05,5.7337,Active,0,2025-07-28,2025-09-16,701.83
LN-0001432,CUST-003187,AUTO,BR-015,2024-06-02,21568.5,6.6238,Active,0,2025-07-25,2025-09-19,442.07
LN-0001433,CUST-003544,MTG-VAR,BR-005,2025-03-07,563435.6,5.2486,Active,0,2025-07-17,2025-09-18,3403.68
LN-0001434,CUST-003629,HELOC,BR-018,2023-08-24,0,7.2656,Closed,0,2025-07-27,2025-09-15,0
LN-0001435,CUST-002438,MTG-VAR,BR-016,2022-07-06,160165.22,6.0068,Active,0,2025-07-19,2025-09-17,1098.72
LN-0001436,CUST-000328,MTG-VAR,BR-013,2023-02-11,338072.47,5.8561,Active,0,2025-07-30,2025-09-19,2259.85
LN-0001437,CUST-003979,MTG-FIX,BR-017,2023-07-11,681333.36,6.0909,Active,0,2025-07-19,2025-09-18,4609.59
LN-0001438,CUST-004146,LOC,BR-019,2024-06-07,28749.32,11.6932,Active,0,2025-08-09,2025-09-17,792.21
LN-0001439,CUST-001080,PL-SEC,BR-009,2022-03-01,8209.22,11.0022,Active,0,2025-07-17,2025-09-18,496.82
LN-0001440,CUST-002781,LOC,BR-001,2024-12-25,36353.22,7.8731,Active,0,2025-08-12,2025-09-16,827.39
LN-0001441,CUST-001324,MTG-FIX,BR-023,2020-10-31,152727.48,4.8862,Active,0,2025-07-29,2025-09-17,993.49
LN-0001442,CUST-002377,HELOC,BR-017,2024-08-14,132841.73,8.2725,Delinquent-60,76,2025-07-22,2025-09-17,1748.25
LN-0001443,CUST-002659,MTG-FIX,BR-015,2021-11-12,387496.02,5.2402,Active,0,2025-07-15,2025-09-19,2527.94
LN-0001444,CUST-000978,AUTO,BR-018,2025-01-27,22515.67,5.513,Active,0,2025-07-17,2025-09-19,401.47
LN-0001445,CUST-002708,MTG-FIX,BR-017,2020-06-26,76522.29,5.3374,Active,0,2025-07-21,2025-09-20,523.07
LN-0001446,CUST-003166,STUDENT,BR-017,2024-07-14,19069.87,7.4692,Active,0,2025-08-10,2025-09-19,244.65
LN-0001447,CUST-002479,PL-UNSEC,BR-025,2019-08-24,1269.91,11.1957,Active,0,2025-07-13,2025-09-18,1281.76
LN-0001448,CUST-003850,AUTO,BR-003,2021-04-06,5639.39,6.9229,Active,0,2025-07-11,2025-09-16,314.23
LN-0001449,CUST-002727,HELOC,BR-020,2022-05-06,169644.16,6.6695,Active,0,2025-07-25,2025-09-19,2632.6
LN-0001450,CUST-003897,PL-SEC,BR-019,2022-02-12,10610.1,8.063,Delinquent-30,30,2025-07-18,2025-09-16,662.54
LN-0001451,CUST-000347,LOC,BR-012,2025-03-24,14440.87,8.5487,Restructured,10,2025-07-28,2025-09-20,318.27
LN-0001452,CUST-000155,PL-UNSEC,BR-021,2024-09-17,23645.13,8.592,Active,0,2025-07-30,2025-09-15,729.71
LN-0001453,CUST-001147,PL-UNSEC,BR-009,2020-11-21,2257.36,10.1313,Active,0,2025-07-21,2025-09-15,2276.42
LN-0001454,CUST-003771,AUTO,BR-012,2020-09-21,2071.81,5.8373,Delinquent-60,74,2025-07-15,2025-09-19,178.16
LN-0001455,CUST-001058,STUDENT,BR-021,2023-10-09,36339.97,7.477,Active,0,2025-08-13,2025-09-20,500.32
LN-0001456,CUST-000256,AUTO,BR-018,2020-03-10,0,6.0571,Closed,0,2025-07-22,2025-09-15,0
LN-0001457,CUST-001751,MTG-VAR,BR-003,2024-05-22,227195.44,6.0327,Active,0,2025-08-14,2025-09-17,1501.88
LN-0001458,CUST-003395,STUDENT,BR-014,2024-04-03,29940.2,4.5235,Delinquent-30,58,2025-07-15,2025-09-17,351.3
LN-0001459,CUST-000464,LOC,BR-025,2024-04-24,7803.02,10.6234,Active,0,2025-07-18,2025-09-18,214.89
LN-0001460,CUST-002126,STUDENT,BR-015,2025-01-29,39871.07,5.5681,Delinquent-30,47,2025-07-23,2025-09-18,416.65
LN-0001461,CUST-002625,HELOC,BR-002,2025-02-08,166871.11,7.7137,Active,0,2025-07-28,2025-09-20,2069.53
LN-0001462,CUST-000188,AUTO,BR-022,2023-05-19,11426.03,8.3937,Active,0,2025-08-10,2025-09-19,296.85
LN-0001463,CUST-000818,HELOC,BR-019,2020-03-21,33610.67,8.3391,Active,0,2025-08-14,2025-09-19,748.63
LN-0001464,CUST-003179,AUTO,BR-004,2020-02-07,4370.31,5.9684,Delinquent-60,86,2025-07-26,2025-09-17,887.15
LN-0001465,CUST-002489,MTG-FIX,BR-002,2025-03-22,202805.34,5.6066,Delinquent-30,37,2025-08-09,2025-09-18,1268.15
LN-0001466,CUST-003989,MTG-FIX,BR-024,2024-09-24,513149.69,6.2245,Active,0,2025-07-24,2025-09-15,3431.0
LN-0001467,CUST-001041,MTG-FIX,BR-016,2021-06-12,137637.24,5.1585,Default,292,2025-08-08,2025-09-18,901.47
LN-0001468,CUST-002528,AUTO,BR-021,2022-02-21,11456.77,6.5891,Active,0,2025-08-02,2025-09-15,415.25
LN-0001469,CUST-000612,LOC,BR-021,2022-08-14,15790.42,8.4923,Active,0,2025-07-20,2025-09-20,746.35
LN-0001470,CUST-003876,HELOC,BR-025,2020-08-05,43576.91,8.4338,Active,0,2025-07-14,2025-09-18,904.83
LN-0001471,CUST-004085,STUDENT,BR-004,2022-05-06,29489.37,4.2324,Delinquent-90,130,2025-07-31,2025-09-16,423.71
LN-0001472,CUST-001708,MTG-VAR,BR-019,2020-10-18,325186.57,6.4066,Active,0,2025-07-22,2025-09-15,2401.73
LN-0001473,CUST-003055,PL-UNSEC,BR-012,2022-05-31,3621.27,14.9735,Active,0,2025-07-29,2025-09-17,427.88
LN-0001474,CUST-003185,AUTO,BR-004,2023-05-13,6286.93,7.133,Active,0,2025-07-12,2025-09-19,162.81
LN-0001475,CUST-002759,MTG-VAR,BR-006,2019-12-04,499808.7,5.9741,Active,0,2025-08-12,2025-09-19,3645.99
LN-0001476,CUST-000480,MTG-FIX,BR-018,2022-03-20,627143.94,4.6978,Active,0,2025-07-28,2025-09-16,3865.96
LN-0001477,CUST-000235,MTG-FIX,BR-021,2020-06-10,354413.68,5.9379,Active,0,2025-08-11,2025-09-15,2543.17
LN-0001478,CUST-003093,MTG-VAR,BR-014,2023-04-24,455873.7,5.3743,Delinquent-30,36,2025-07-28,2025-09-18,2902.47
LN-0001479,CUST-001804,STUDENT,BR-019,2021-09-12,12529.9,6.8396,Delinquent-30,34,2025-07-20,2025-09-16,212.66
LN-0001480,CUST-003706,AUTO,BR-005,2023-10-01,29439.57,8.6189,Delinquent-30,49,2025-07-12,2025-09-15,714.85
LN-0001481,CUST-002954,AUTO,BR-010,2019-04-21,34738.2,6.2395,Active,0,2025-08-12,2025-09-16,5062.18
LN-0001482,CUST-002744,MTG-FIX,BR-025,2023-04-21,228035.57,6.0032,Active,0,2025-07-28,2025-09-15,1536.09
LN-0001483,CUST-002741,MTG-FIX,BR-024,2021-12-12,487401.25,5.0973,Active,0,2025-07-14,2025-09-17,3133.56
LN-0001484,CUST-001874,PL-SEC,BR-016,2022-03-27,0,8.2791,Closed,0,2025-07-18,2025-09-15,0
LN-0001485,CUST-001622,PL-UNSEC,BR-003,2022-02-04,0,13.3031,Closed,0,2025-07-13,2025-09-19,0
LN-0001486,CUST-001998,MTG-FIX,BR-021,2024-03-26,416598.99,5.1336,Active,0,2025-08-01,2025-09-20,2541.54
LN-0001487,CUST-002659,HELOC,BR-009,2023-03-12,121459.0,6.1494,Active,0,2025-07-25,2025-09-19,1687.98
LN-0001488,CUST-003468,MTG-FIX,BR-011,2019-03-02,310939.67,5.597,Active,0,2025-08-03,2025-09-18,2257.53
LN-0001489,CUST-001469,PL-UNSEC,BR-013,2019-01-10,648.14,11.2808,Active,0,2025-07-17,2025-09-17,654.23
LN-0001490,CUST-001132,MTG-FIX,BR-024,2023-11-04,0,6.4536,Closed,0,2025-07-17,2025-09-19,0
LN-0001491,CUST-003292,MTG-FIX,BR-008,2024-05-21,107364.92,5.1301,Active,0,2025-07-26,2025-09-20,652.42
LN-0001492,CUST-003095,MTG-FIX,BR-001,2020-07-13,213052.04,4.563,Active,0,2025-07-29,2025-09-19,1362.11
LN-0001493,CUST-002979,MTG-FIX,BR-013,2019-11-06,131334.2,4.9155,Active,0,2025-07-16,2025-09-15,882.72
LN-0001494,CUST-003275,STUDENT,BR-010,2021-11-07,14169.06,7.0097,Active,0,2025-07-16,2025-09-17,236.38
LN-0001495,CUST-003718,AUTO,BR-008,2024-09-28,28325.3,6.1766,Active,0,2025-07-20,2025-09-16,542.24
LN-0001496,CUST-002724,MTG-VAR,BR-016,2024-04-16,574375.58,5.7124,Active,0,2025-08-03,2025-09-17,3692.75
LN-0001497,CUST-003313,PL-UNSEC,BR-010,2024-09-23,2843.33,14.4548,Delinquent-30,33,2025-08-06,2025-09-19,95.69
LN-0001498,CUST-003341,LOC,BR-021,2023-06-02,0,9.0889,Closed,0,2025-08-04,2025-09-19,0
